acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.40625,7.882917027304997,,,0.0,4600,1000,9.203125,47.546875,7.267145855544979,0.0,2400,0.6000000000000001,98,1.0,1.4631739254691638,COMPLETE,114,0.4862294999296983,150
0.375,13.259053142452334,,,0.0,4800,900,6.140625,48.890625,4.329049499014602,0.0,2080,0.7,94,1.0,2.717824240855407,COMPLETE,115,0.4783227573530022,130
0.40625,21.481073609982815,,,0.0,5700,900,9.593749999999996,52.09375,7.239919624803648,0.0,3600,0.7,85,1.0,6.84553594441968,COMPLETE,116,0.4814701054702457,225
0.40625,14.445716006397891,,,0.0,5700,1000,5.21875,46.84375,6.971133176502735,0.0,2080,0.6000000000000001,98,1.0,1.3862896962382365,COMPLETE,117,0.48596214456402864,130
0.4375,20.561455140626602,,,0.0,4600,850,1.5,43.5625,6.9279423089321215,0.0625,3440,0.7,98,0.96875,1.5291259353398345,COMPLETE,118,0.48908103782239126,215
0.40625,14.445716006397891,,,0.0,5700,1000,5.21875,46.84375,6.865128731063694,0.0,2080,0.6000000000000001,98,1.0,1.3583517803926952,COMPLETE,119,0.48596214456402864,130
0.375,12.053429231965485,,,0.0,5800,900,6.4062500000000036,47.5625,6.539362781265351,0.0,2240,0.7,98,1.0,1.7381106990214903,COMPLETE,120,0.47867494335894534,140
0.40625,13.061901900182841,,,0.0,4600,900,5.03125,46.6875,6.8824703781892325,0.0,2080,0.7,97,1.0,1.7380098376306705,COMPLETE,121,0.48656492924430395,130
0.375,14.662403758742123,,,0.0,5800,1100,6.4531250000000036,48.01562499999999,4.319794995958975,0.0,3520,0.7,98,1.0,1.7379868582065683,COMPLETE,122,0.4778182032053931,220
0.375,13.776173597351884,,,0.0,5700,950,5.3281249999999964,46.76562499999999,6.58013879464468,0.0,3360,0.7,98,1.0,1.6935962932184339,COMPLETE,123,0.4791622461428014,210
0.375,14.57006744096866,,,0.0,5700,1050,8.109375000000004,43.51562499999999,6.905949884881677,0.0,2000,0.55,98,1.0,1.4757028028834611,COMPLETE,124,0.47748383521238646,125
0.375,11.27029419536154,,,0.0,5700,1050,9.40625,43.3125,6.82747766937383,0.0,2000,0.65,98,1.0,1.5979329942783806,COMPLETE,125,0.47800380088140776,125
0.40625,13.499339899949744,,,0.0,5900,1100,5.2968749999999964,47.14062499999999,6.8519227163284135,0.0,3520,0.65,98,1.0,1.6022691295656841,COMPLETE,126,0.4860972196795193,220
0.34375,14.666307849540733,,,0.0,5700,1000,7.34375,49.34374999999999,6.574875287062068,0.0,1840,0.65,97,1.0,1.8288452355191112,COMPLETE,127,0.47020791409850654,115
0.34375,12.287877903013811,,,0.0,5700,1000,7.078125,48.546875,6.850325601855705,0.0,2000,0.65,97,1.0,1.8923946720606182,COMPLETE,128,0.47114691006785175,125
0.34375,16.42736736173816,,,0.0,5900,1000,4.6562499999999964,46.78125,6.848214081234411,0.0,2000,0.6000000000000001,96,1.0,2.1161670336150564,COMPLETE,129,0.47241829748089714,125
0.25,19.385877742815133,,,0.0,4400,950,11.359375,56.546875,4.009690385604338,0.0,2240,0.65,62,1.0,10.08408769700327,COMPLETE,130,0.446392765030843,140
0.40625,12.751062685493121,,,0.0,3700,850,4.984375,47.078125,6.878696178074804,0.0,3520,0.65,97,1.0,1.5616259675880428,COMPLETE,131,0.4866622162516987,220
0.40625,14.445335738894238,,,0.0,4300,1100,5.671875,48.203125,6.868813030908032,0.0,3520,0.65,97,1.0,1.6458675042667892,COMPLETE,132,0.48535215776845175,220
0.28125,19.63389900744055,,,0.0,5900,1200,10.453125,58.609375,6.347593976034087,0.0,2240,0.6000000000000001,66,1.0,11.96358535462059,COMPLETE,133,0.45330809826271434,140
0.34375,13.295020434710706,,,0.0,5900,1100,7.546875,49.078125,5.955933492633757,0.0,3280,0.65,97,1.0,1.8620843442331534,COMPLETE,134,0.4704929785250811,205
0.3125,20.02410046941872,,,0.0,5900,850,8.203124999999996,61.203125,6.287626296918624,0.0,2240,0.65,61,1.0,16.67828097337042,COMPLETE,135,0.46077312620269717,140
0.34375,13.727076061110031,,,0.0,5900,1100,6.90625,48.53125,2.95314036186713,0.0,3360,0.65,97,1.0,1.9693131890380755,COMPLETE,136,0.4708151993514118,210
0.3125,14.63287715215296,,,0.0,5900,1200,3.8749999999999964,47.18749999999999,6.276552307729172,0.0625,3280,0.6000000000000001,97,0.96875,1.9777056042512413,COMPLETE,137,0.45433505069611835,205
0.40625,13.80909707799084,,,0.0,3700,950,5.1093749999999964,47.45312499999999,5.399502938758521,0.0,2240,0.6000000000000001,96,1.0,1.7324285966460593,COMPLETE,138,0.4861654293803555,140
0.34375,13.383868263230182,,,0.0,3600,850,5.71875,49.15625,6.295644722016766,0.0,3520,0.6000000000000001,94,1.0,2.45637506688945,COMPLETE,139,0.47173113643283604,220
0.40625,13.661496060438441,,,0.0,3700,850,6.140625,49.42187499999999,7.028233637143528,0.0,3520,0.75,94,1.0,2.770863736863248,COMPLETE,140,0.4850189009356491,220
0.40625,14.83868334581947,,,0.0,3800,950,6.40625,49.40625,2.5216925116227595,0.0,2320,0.55,94,1.0,2.084329294244526,COMPLETE,141,0.48451568045380217,145
0.34375,15.394479212833902,,,0.0,3500,950,5.828125,49.265625,6.986908315430372,0.0,2320,0.55,94,1.0,1.863232634816086,COMPLETE,142,0.4711111855964637,145
0.4375,13.536328074273877,,,0.0,3800,950,5.6718749999999964,48.48437499999999,5.425450166256382,0.0,2240,0.55,96,1.0,1.7534364830353297,COMPLETE,143,0.49243542572918064,140
0.40625,13.93672047988246,,,0.0,4200,950,6.3281249999999964,49.35937499999999,5.554242213917639,0.0,2080,0.55,96,1.0,1.6075115144776646,COMPLETE,144,0.4848075509516302,130
